year,month,day,carrier,origin,dest,delayed
2013,1,4,9E,JFK,BUF,0
2013,1,4,MQ,JFK,IND,0
2013,1,4,UA,LGA,ORD,0
2013,1,4,UA,LGA,DEN,0
2013,1,4,UA,EWR,ORD,0
2013,1,4,AA,LGA,MIA,0
2013,1,4,EV,EWR,RDU,0
2013,1,4,AA,JFK,MIA,0
2013,1,4,MQ,JFK,PIT,0
2013,1,4,MQ,LGA,RDU,0
2013,1,4,MQ,LGA,CMH,1
2013,1,4,B6,EWR,TPA,0
2013,1,4,EV,EWR,BDL,1
2013,1,4,DL,LGA,MIA,0
2013,1,4,9E,LGA,RIC,0
2013,1,4,9E,JFK,IAD,0
2013,1,4,UA,EWR,MCO,0
2013,1,4,MQ,LGA,XNA,0
2013,1,4,UA,EWR,IAH,0
2013,1,4,MQ,JFK,CMH,0
2013,1,4,UA,EWR,LAX,1
2013,1,4,MQ,JFK,DCA,0
2013,1,4,US,LGA,CLT,0
2013,1,4,UA,EWR,SFO,1
2013,1,4,EV,EWR,BNA,0
2013,1,4,AA,JFK,FLL,1
2013,1,4,WN,EWR,MDW,0
2013,1,4,EV,EWR,CVG,0
2013,1,4,EV,EWR,JAX,1
2013,1,4,EV,EWR,ORF,0
2013,1,4,AA,LGA,DFW,0
2013,1,4,B6,LGA,FLL,1
2013,1,4,UA,EWR,DEN,1
2013,1,4,EV,EWR,MSP,0
2013,1,4,B6,JFK,RSW,0
2013,1,4,9E,JFK,BWI,0
2013,1,4,B6,JFK,MCO,1
2013,1,4,DL,LGA,MCO,0
2013,1,4,9E,JFK,ORD,0
2013,1,4,UA,EWR,FLL,0
2013,1,4,DL,EWR,ATL,0
2013,1,4,DL,JFK,FLL,0
2013,1,4,DL,JFK,ATL,0
2013,1,4,DL,JFK,SLC,0
2013,1,4,UA,JFK,LAX,0
2013,1,4,UA,LGA,CLE,0
2013,1,4,WN,LGA,MKE,1
2013,1,4,UA,EWR,BOS,0
2013,1,4,DL,LGA,TPA,0
2013,1,4,MQ,JFK,CVG,0
2013,1,4,MQ,LGA,CLT,1
2013,1,4,9E,JFK,IND,0
2013,1,4,UA,EWR,ORD,0
2013,1,4,9E,JFK,ROC,1
2013,1,4,DL,JFK,DTW,0
2013,1,4,EV,EWR,GRR,1
2013,1,4,AA,JFK,SJU,0
2013,1,4,DL,JFK,MCO,0
2013,1,4,UA,EWR,FLL,1
2013,1,4,B6,EWR,FLL,0
2013,1,4,FL,LGA,ATL,0
2013,1,4,MQ,LGA,RDU,0
2013,1,4,B6,JFK,SYR,0
2013,1,4,DL,JFK,RSW,0
2013,1,4,DL,LGA,ATL,0
2013,1,4,9E,JFK,BNA,0
2013,1,4,EV,JFK,IAD,1
2013,1,4,DL,JFK,MIA,0
2013,1,4,EV,EWR,SDF,0
2013,1,4,EV,LGA,PIT,0
2013,1,4,AA,LGA,MIA,0
2013,1,4,WN,EWR,DEN,0
2013,1,4,UA,EWR,LAS,0
2013,1,4,DL,JFK,LAS,0
2013,1,4,B6,LGA,PBI,1
2013,1,4,DL,LGA,MSP,0
2013,1,4,EV,EWR,DAY,0
2013,1,4,DL,JFK,DEN,0
2013,1,4,EV,EWR,ALB,0
2013,1,4,MQ,LGA,BNA,1
2013,1,4,B6,JFK,ORD,1
2013,1,4,DL,LGA,DTW,0
2013,1,4,9E,JFK,MSP,1
2013,1,4,MQ,LGA,ATL,0
2013,1,4,US,JFK,PHX,0
2013,1,4,AA,JFK,SFO,1
2013,1,4,UA,EWR,MCO,0
2013,1,4,AA,LGA,ORD,0
2013,1,4,UA,EWR,SAN,1
2013,1,4,AA,JFK,DFW,1
2013,1,4,B6,JFK,LAX,0
2013,1,4,9E,JFK,BOS,1
2013,1,4,US,EWR,PHX,0
2013,1,4,MQ,LGA,DTW,0
2013,1,4,MQ,EWR,ORD,0
2013,1,4,UA,EWR,IAH,0
2013,1,4,VX,JFK,SFO,0
2013,1,4,UA,EWR,SAT,0
2013,1,4,9E,EWR,CVG,0
2013,1,4,B6,LGA,TPA,1
2013,1,4,DL,LGA,MEM,0
2013,1,4,EV,EWR,DTW,0
2013,1,4,AA,LGA,DFW,0
2013,1,4,9E,JFK,DFW,1
2013,1,4,9E,JFK,RDU,1
2013,1,4,AA,JFK,LAX,0
2013,1,4,UA,EWR,CLE,0
2013,1,4,AA,JFK,BOS,0
2013,1,4,B6,JFK,SAN,0
2013,1,4,9E,JFK,PHL,1
2013,1,4,B6,JFK,MCO,1
2013,1,4,B6,EWR,BOS,0
2013,1,4,B6,JFK,MSY,1
2013,1,4,UA,EWR,LAS,0
2013,1,4,DL,JFK,AUS,0
2013,1,4,WN,LGA,STL,1
2013,1,4,DL,LGA,ATL,0
2013,1,4,DL,JFK,SJU,0
2013,1,4,MQ,JFK,ORF,0
2013,1,4,AA,JFK,LAS,0
2013,1,4,DL,JFK,LAX,0
2013,1,4,EV,EWR,MKE,1
2013,1,4,DL,JFK,SFO,0
2013,1,4,UA,LGA,IAH,0
2013,1,4,WN,EWR,HOU,0
2013,1,4,MQ,JFK,DCA,0
2013,1,4,DL,EWR,ATL,0
2013,1,4,UA,EWR,ORD,0
2013,1,4,AA,JFK,LAX,1
2013,1,4,AA,EWR,DFW,0
2013,1,4,US,LGA,CLT,0
2013,1,4,AA,JFK,AUS,0
2013,1,4,B6,JFK,PBI,1
2013,1,4,WN,EWR,STL,1
2013,1,4,B6,JFK,RSW,1
2013,1,4,UA,EWR,LAX,0
2013,1,4,DL,JFK,SAN,0
2013,1,4,DL,LGA,MCO,0
2013,1,4,EV,EWR,GSO,1
2013,1,4,UA,LGA,DEN,0
2013,1,4,B6,JFK,SJU,0
2013,1,4,VX,JFK,LAX,1
2013,1,4,MQ,LGA,RDU,0
2013,1,4,AA,JFK,ORD,0
2013,1,4,UA,EWR,BOS,0
2013,1,4,B6,JFK,FLL,1
2013,1,4,B6,JFK,SJU,1
2013,1,4,MQ,JFK,BNA,0
2013,1,4,EV,EWR,CVG,0
2013,1,4,UA,JFK,SFO,0
2013,1,4,FL,LGA,ATL,0
2013,1,4,DL,EWR,SLC,0
2013,1,4,UA,EWR,MCO,0
2013,1,4,B6,JFK,BTV,0
2013,1,4,US,EWR,CLT,0
2013,1,4,EV,EWR,RDU,1
2013,1,4,EV,EWR,STL,1
2013,1,4,EV,EWR,ATL,1
2013,1,4,YV,LGA,IAD,1
2013,1,4,EV,EWR,BWI,1
2013,1,4,EV,EWR,DCA,1
2013,1,4,B6,JFK,TPA,0
2013,1,4,AA,JFK,MIA,0
2013,1,4,EV,EWR,MEM,1
2013,1,4,DL,LGA,DTW,0
2013,1,4,UA,EWR,IAH,0
2013,1,4,AA,JFK,SAN,0
2013,1,4,B6,JFK,CLT,1
2013,1,4,DL,LGA,FLL,1
2013,1,4,AA,LGA,DFW,0
2013,1,4,AA,EWR,MIA,1
2013,1,4,B6,LGA,MCO,0
2013,1,4,DL,JFK,PDX,0
2013,1,4,WN,EWR,MDW,0
2013,1,4,UA,EWR,TPA,0
2013,1,4,B6,JFK,IAD,0
2013,1,4,B6,JFK,BOS,0
2013,1,4,B6,JFK,FLL,0
2013,1,4,UA,EWR,SEA,1
2013,1,4,UA,EWR,PDX,1
2013,1,4,UA,JFK,LAX,0
2013,1,4,WN,LGA,MDW,0
2013,1,4,B6,JFK,MCO,0
2013,1,4,DL,LGA,ATL,0
2013,1,4,US,JFK,CLT,1
2013,1,4,B6,EWR,PBI,1
2013,1,4,MQ,LGA,BNA,0
2013,1,4,UA,EWR,CLE,0
2013,1,4,UA,LGA,ORD,1
2013,1,4,DL,LGA,MSP,0
2013,1,4,UA,EWR,DFW,0
2013,1,4,9E,JFK,ORF,0
2013,1,4,AS,EWR,SEA,0
2013,1,4,B6,EWR,MCO,1
2013,1,4,B6,JFK,LGB,0
2013,1,4,9E,JFK,RIC,0
2013,1,4,WN,LGA,BWI,1
2013,1,4,EV,EWR,MSP,0
2013,1,4,AA,LGA,MIA,0
2013,1,4,UA,EWR,FLL,0
2013,1,4,UA,LGA,ORD,0
2013,1,4,UA,EWR,SFO,1
2013,1,4,UA,EWR,SAN,0
2013,1,4,EV,EWR,DCA,1
2013,1,4,AA,LGA,ORD,1
2013,1,4,B6,JFK,SJC,0
2013,1,4,EV,EWR,DTW,1
2013,1,4,9E,JFK,DTW,1
2013,1,4,AA,EWR,LAX,0
2013,1,4,AA,LGA,ORD,0
2013,1,4,UA,EWR,LAS,0
2013,1,4,EV,EWR,RIC,1
2013,1,4,MQ,LGA,CLE,0
2013,1,4,US,EWR,CLT,0
2013,1,4,B6,JFK,RDU,1
2013,1,4,EV,EWR,MCI,1
2013,1,4,MQ,JFK,BWI,0
2013,1,4,UA,EWR,SNA,0
2013,1,4,EV,EWR,PHL,1
2013,1,4,AA,JFK,SEA,0
2013,1,4,UA,JFK,SFO,0
2013,1,4,UA,EWR,LAX,0
2013,1,4,F9,LGA,DEN,1
2013,1,4,DL,JFK,SEA,0
2013,1,4,DL,EWR,ATL,1
2013,1,4,WN,EWR,BWI,1
2013,1,4,UA,EWR,PBI,1
2013,1,4,MQ,LGA,CRW,0
2013,1,4,MQ,LGA,CMH,1
2013,1,4,UA,EWR,BOS,1
2013,1,4,AA,LGA,STL,0
2013,1,4,MQ,EWR,ORD,0
2013,1,4,DL,JFK,MIA,0
2013,1,4,DL,JFK,MCO,0
2013,1,4,UA,EWR,DEN,1
2013,1,4,EV,EWR,PWM,1
2013,1,4,DL,LGA,DTW,0
2013,1,4,DL,JFK,TPA,0
2013,1,4,AA,JFK,SJU,0
2013,1,4,B6,JFK,BUR,1
2013,1,4,EV,EWR,PIT,1
2013,1,4,US,LGA,CLT,0
2013,1,4,EV,LGA,BHM,0
2013,1,4,MQ,LGA,MSP,1
2013,1,4,EV,JFK,IAD,0
2013,1,4,DL,LGA,ATL,0
2013,1,4,B6,JFK,LAS,0
2013,1,4,B6,JFK,SMF,0
2013,1,4,EV,EWR,CLT,0
2013,1,4,DL,JFK,LAX,0
2013,1,4,DL,LGA,PIT,0
2013,1,4,UA,LGA,IAH,0
2013,1,4,AA,EWR,DFW,0
2013,1,4,UA,EWR,SFO,0
2013,1,4,WN,LGA,MKE,0
2013,1,4,MQ,LGA,RDU,0
2013,1,4,UA,EWR,ORD,1
2013,1,4,EV,EWR,DSM,0
2013,1,4,9E,JFK,MSY,1
2013,1,4,VX,JFK,SFO,1
2013,1,4,US,LGA,DCA,0
2013,1,4,UA,EWR,ORD,0
2013,1,4,EV,EWR,GRR,1
2013,1,4,B6,JFK,MCO,0
2013,1,4,DL,JFK,PHX,0
2013,1,4,FL,LGA,ATL,0
2013,1,4,AA,LGA,ORD,0
2013,1,4,UA,EWR,SJU,0
2013,1,4,AA,JFK,EGE,1
2013,1,4,DL,LGA,MIA,0
2013,1,4,DL,LGA,PBI,0
2013,1,4,DL,JFK,SLC,0
2013,1,4,9E,JFK,ORD,0
2013,1,4,9E,JFK,CLT,0
2013,1,4,9E,JFK,IAD,0
2013,1,4,DL,LGA,MCO,0
2013,1,4,EV,EWR,BNA,1
2013,1,4,DL,JFK,FLL,0
2013,1,4,EV,LGA,CLE,0
2013,1,4,DL,LGA,TPA,0
2013,1,4,EV,EWR,CHS,0
2013,1,4,9E,JFK,MSP,1
2013,1,4,DL,LGA,FLL,0
2013,1,4,UA,EWR,IAH,0
2013,1,4,DL,LGA,MSY,0
2013,1,4,EV,EWR,TUL,0
2013,1,4,EV,EWR,OKC,0
2013,1,4,9E,JFK,PIT,1
2013,1,4,DL,JFK,SFO,1
2013,1,4,DL,JFK,LAS,1
2013,1,4,AA,LGA,DFW,0
2013,1,4,MQ,JFK,CMH,0
2013,1,4,EV,EWR,RIC,1
2013,1,4,B6,JFK,SFO,0
2013,1,4,DL,JFK,ATL,1
2013,1,4,9E,JFK,BWI,0
2013,1,4,AA,JFK,LAX,1
2013,1,4,AA,LGA,MIA,0
2013,1,4,B6,JFK,PBI,1
2013,1,4,AA,JFK,TPA,0
2013,1,4,B6,JFK,BUF,1
2013,1,4,9E,JFK,BUF,0
2013,1,4,9E,JFK,CLE,1
2013,1,4,9E,JFK,JAX,0
2013,1,4,WN,EWR,MDW,0
2013,1,4,MQ,JFK,RDU,0
2013,1,4,UA,LGA,ORD,0
2013,1,4,DL,JFK,BOS,0
2013,1,4,DL,LGA,ATL,0
2013,1,4,9E,JFK,CVG,0
2013,1,4,9E,LGA,TYS,0
2013,1,4,B6,JFK,OAK,1
2013,1,4,B6,LGA,FLL,1
2013,1,4,UA,EWR,TPA,0
2013,1,4,EV,EWR,OMA,1
2013,1,4,MQ,LGA,CMH,0
2013,1,4,UA,EWR,MCO,0
2013,1,4,EV,EWR,IAD,1
2013,1,4,AA,JFK,SFO,1
2013,1,4,EV,EWR,GSO,0
2013,1,4,EV,LGA,IAD,1
2013,1,4,VX,JFK,LAX,1
2013,1,4,UA,JFK,LAX,0
2013,1,4,B6,JFK,AUS,0
2013,1,4,EV,EWR,MSP,0
2013,1,4,EV,EWR,BUF,1
2013,1,4,FL,LGA,CAK,0
2013,1,4,UA,EWR,CLE,1
2013,1,4,B6,JFK,MSY,0
2013,1,4,UA,EWR,PBI,0
2013,1,4,UA,EWR,FLL,0
2013,1,4,EV,EWR,ALB,1
2013,1,4,UA,EWR,RSW,1
2013,1,4,EV,EWR,DCA,1
2013,1,4,AA,LGA,ORD,0
2013,1,4,9E,JFK,DCA,0
2013,1,4,B6,JFK,FLL,1
2013,1,4,B6,EWR,MCO,0
2013,1,4,B6,JFK,HOU,0
2013,1,4,UA,EWR,BOS,0
2013,1,4,UA,EWR,MIA,1
2013,1,4,EV,EWR,GSP,1
2013,1,4,B6,JFK,PDX,1
2013,1,4,B6,JFK,LAX,0
2013,1,4,B6,JFK,RSW,0
2013,1,4,B6,JFK,JAX,0
2013,1,4,B6,JFK,SLC,1
2013,1,4,MQ,EWR,ORD,0
2013,1,4,MQ,LGA,ATL,1
2013,1,4,MQ,LGA,CLT,0
2013,1,4,MQ,LGA,RDU,0
2013,1,4,UA,EWR,DFW,1
2013,1,4,B6,LGA,MCO,0
2013,1,4,B6,JFK,PHX,1
2013,1,4,DL,JFK,LAX,0
2013,1,4,9E,JFK,RDU,1
2013,1,4,B6,JFK,BOS,0
2013,1,4,WN,LGA,MDW,0
2013,1,4,EV,EWR,TYS,1
2013,1,4,9E,JFK,PHL,1
2013,1,4,B6,EWR,MCO,0
2013,1,4,MQ,LGA,BNA,0
2013,1,4,EV,EWR,PVD,0
2013,1,4,EV,EWR,RIC,0
2013,1,4,B6,LGA,FLL,0
2013,1,4,UA,EWR,BOS,0
2013,1,4,EV,EWR,SAV,1
2013,1,4,MQ,LGA,DTW,1
2013,1,4,MQ,JFK,DCA,0
2013,1,4,B6,JFK,DEN,0
2013,1,4,EV,EWR,PHL,0
2013,1,4,UA,EWR,IAH,0
2013,1,4,AA,JFK,LAX,0
2013,1,4,EV,EWR,SDF,1
2013,1,4,B6,JFK,SJU,0
2013,1,4,DL,LGA,PWM,0
2013,1,4,EV,EWR,MKE,1
2013,1,4,B6,EWR,FLL,0
2013,1,4,B6,JFK,TPA,0
2013,1,4,UA,EWR,BQN,1
2013,1,4,B6,JFK,RDU,0
2013,1,4,EV,EWR,BWI,0
2013,1,4,B6,JFK,MCO,0
2013,1,4,B6,JFK,FLL,0
2013,1,4,EV,EWR,PWM,0
2013,1,4,EV,EWR,BTV,0
2013,1,4,EV,EWR,MHT,1
2013,1,4,EV,EWR,CVG,1
2013,1,4,AA,JFK,BOS,1
2013,1,4,B6,JFK,LAS,1
2013,1,4,UA,EWR,PHX,1
2013,1,4,B6,JFK,SJU,0
2013,1,4,B6,JFK,BUF,1
2013,1,4,B6,JFK,SYR,0
2013,1,4,B6,JFK,BUF,0
2013,1,4,B6,JFK,BTV,1
2013,1,4,B6,JFK,BOS,1
2013,1,4,B6,JFK,ROC,1
2013,1,4,B6,JFK,BQN,0
2013,1,4,B6,JFK,PSE,0
2013,1,5,B6,JFK,PSE,1
2013,1,5,B6,JFK,FLL,1
2013,1,5,US,EWR,CLT,0
2013,1,5,UA,EWR,IAH,0
2013,1,5,UA,LGA,IAH,0
2013,1,5,AA,JFK,MIA,0
2013,1,5,UA,EWR,MIA,0
2013,1,5,EV,EWR,DTW,0
2013,1,5,FL,LGA,ATL,0
2013,1,5,DL,LGA,ATL,0
2013,1,5,AA,LGA,DFW,0
2013,1,5,B6,JFK,PBI,0
2013,1,5,UA,JFK,LAX,0
2013,1,5,UA,EWR,FLL,0
2013,1,5,B6,EWR,PBI,0
2013,1,5,B6,JFK,MCO,0
2013,1,5,B6,JFK,TPA,0
2013,1,5,UA,EWR,PBI,0
2013,1,5,US,LGA,PHL,0
2013,1,5,B6,JFK,BQN,1
2013,1,5,UA,JFK,SFO,0
2013,1,5,UA,EWR,CLE,0
2013,1,5,AA,LGA,ORD,0
2013,1,5,B6,EWR,FLL,0
2013,1,5,B6,JFK,RSW,0
2013,1,5,AA,EWR,MIA,0
2013,1,5,B6,LGA,FLL,0
2013,1,5,WN,EWR,BWI,0
2013,1,5,EV,EWR,IAD,0
2013,1,5,AA,LGA,MIA,0
2013,1,5,DL,JFK,ATL,0
2013,1,5,DL,EWR,ATL,0
2013,1,5,EV,LGA,IAD,0
2013,1,5,UA,EWR,RSW,0
2013,1,5,B6,JFK,BOS,0
2013,1,5,WN,LGA,MDW,0
2013,1,5,US,JFK,CLT,0
2013,1,5,B6,JFK,SJU,0
2013,1,5,EV,EWR,IND,0
2013,1,5,WN,LGA,STL,0
2013,1,5,US,LGA,CLT,0
2013,1,5,AA,JFK,SJU,0
2013,1,5,B6,JFK,FLL,1
2013,1,5,US,EWR,PHX,0
2013,1,5,US,EWR,CLT,0
2013,1,5,UA,EWR,SFO,0
2013,1,5,US,JFK,PHX,0
2013,1,5,EV,EWR,DCA,0
2013,1,5,AA,LGA,ORD,0
2013,1,5,B6,JFK,BOS,0
2013,1,5,UA,EWR,PHX,0
2013,1,5,B6,JFK,BUF,0
2013,1,5,US,EWR,CLT,0
2013,1,5,AA,JFK,MCO,0
2013,1,5,DL,LGA,MIA,0
2013,1,5,UA,LGA,DEN,0
2013,1,5,DL,JFK,SLC,0
2013,1,5,EV,EWR,SDF,0
2013,1,5,DL,LGA,FLL,0
2013,1,5,AA,LGA,DFW,1
2013,1,5,DL,JFK,SFO,0
2013,1,5,DL,LGA,MCO,0
2013,1,5,EV,EWR,MSY,0
2013,1,5,UA,LGA,ORD,0
2013,1,5,AA,LGA,ORD,0
2013,1,5,AA,LGA,MIA,0
2013,1,5,VX,JFK,LAX,0
2013,1,5,UA,EWR,DEN,0
2013,1,5,WN,EWR,HOU,0
2013,1,5,B6,JFK,MSY,0
2013,1,5,B6,LGA,MCO,1
2013,1,5,MQ,EWR,ORD,0
2013,1,5,AA,JFK,MIA,0
2013,1,5,UA,EWR,LAS,0
2013,1,5,UA,EWR,LAX,0
2013,1,5,DL,LGA,DTW,0
2013,1,5,AA,JFK,FLL,0
2013,1,5,B6,JFK,SJU,0
2013,1,5,UA,EWR,STT,0
2013,1,5,FL,LGA,MKE,0
2013,1,5,UA,EWR,MCO,0
2013,1,5,EV,EWR,BWI,0
2013,1,5,AS,EWR,SEA,0
2013,1,5,UA,JFK,SFO,0
2013,1,5,EV,EWR,STL,0
2013,1,5,DL,EWR,ATL,0
2013,1,5,VX,JFK,SFO,0
2013,1,5,AA,LGA,DFW,1
2013,1,5,B6,JFK,ROC,0
2013,1,5,B6,JFK,MCO,0
2013,1,5,DL,JFK,SEA,0
2013,1,5,B6,LGA,TPA,0
2013,1,5,B6,JFK,SFO,0
2013,1,5,B6,JFK,FLL,1
2013,1,5,B6,LGA,RSW,0
2013,1,5,UA,EWR,SJU,0
2013,1,5,B6,JFK,SYR,0
2013,1,5,AA,JFK,SFO,1
2013,1,5,UA,EWR,TPA,1
2013,1,5,UA,EWR,IAH,0
2013,1,5,DL,LGA,DTW,1
2013,1,5,B6,JFK,SRQ,0
2013,1,5,EV,EWR,BUF,0
2013,1,5,9E,JFK,PIT,0
2013,1,5,AA,LGA,MIA,0
2013,1,5,DL,JFK,MIA,0
2013,1,5,EV,EWR,MSP,0
2013,1,5,B6,EWR,MCO,0
2013,1,5,B6,JFK,FLL,0
2013,1,5,US,LGA,CLT,0
2013,1,5,B6,EWR,BOS,0
2013,1,5,UA,LGA,DEN,0
2013,1,5,UA,LGA,IAH,1
2013,1,5,DL,LGA,ATL,0
2013,1,5,US,LGA,DCA,0
2013,1,5,9E,JFK,MSP,0
2013,1,5,AA,JFK,BOS,0
2013,1,5,DL,JFK,MCO,0
2013,1,5,MQ,JFK,RDU,0
2013,1,5,EV,EWR,ROC,0
2013,1,5,FL,LGA,ATL,0
2013,1,5,AA,JFK,STT,0
2013,1,5,DL,JFK,ATL,0
2013,1,5,B6,JFK,CLT,0
2013,1,5,B6,JFK,PIT,0
2013,1,5,MQ,LGA,CMH,0
2013,1,5,MQ,EWR,ORD,1
2013,1,5,DL,JFK,TPA,0
2013,1,5,DL,JFK,LAS,0
2013,1,5,WN,EWR,PHX,0
2013,1,5,US,EWR,CLT,0
2013,1,5,DL,LGA,DEN,0
2013,1,5,EV,EWR,MYR,0
2013,1,5,9E,JFK,BUF,0
2013,1,5,B6,JFK,JAX,0
2013,1,5,WN,LGA,BWI,1
2013,1,5,UA,EWR,FLL,0
2013,1,5,EV,EWR,MHT,1
2013,1,5,9E,JFK,RDU,0
2013,1,5,MQ,JFK,DCA,0
2013,1,5,US,JFK,CLT,0
2013,1,5,DL,LGA,PBI,0
2013,1,5,DL,JFK,SJU,0
2013,1,5,AA,LGA,ORD,0
2013,1,5,UA,EWR,HDN,0
2013,1,5,9E,JFK,BWI,0
2013,1,5,AA,LGA,DFW,0
2013,1,5,EV,EWR,RDU,0
2013,1,5,WN,EWR,MDW,0
2013,1,5,MQ,LGA,ATL,0
2013,1,5,MQ,LGA,RDU,0
2013,1,5,EV,EWR,BOS,0
2013,1,5,F9,LGA,DEN,0
2013,1,5,EV,EWR,DTW,0
2013,1,5,UA,JFK,LAX,0
2013,1,5,EV,EWR,JAX,0
2013,1,5,MQ,LGA,CLE,0
2013,1,5,UA,EWR,SFO,0
2013,1,5,9E,JFK,DCA,0
2013,1,5,B6,JFK,SJU,1
2013,1,5,B6,JFK,TPA,0
2013,1,5,B6,EWR,RSW,0
2013,1,5,EV,EWR,BTV,1
2013,1,5,UA,EWR,SAN,0
2013,1,5,EV,EWR,DTW,0
2013,1,5,UA,EWR,MCO,1
2013,1,5,UA,EWR,LAS,0
2013,1,5,UA,EWR,BZN,1
2013,1,5,AA,JFK,LAX,0
2013,1,5,UA,EWR,IAH,1
2013,1,5,MQ,LGA,DTW,0
2013,1,5,9E,JFK,DTW,0
2013,1,5,EV,EWR,ATL,0
2013,1,5,EV,EWR,MCI,0
2013,1,5,DL,LGA,ATL,0
2013,1,5,DL,JFK,LAX,0
2013,1,5,VX,JFK,LAX,0
2013,1,5,HA,JFK,HNL,0
2013,1,5,AA,JFK,MIA,0
2013,1,5,B6,JFK,AUS,1
2013,1,5,DL,LGA,DTW,0
2013,1,5,DL,EWR,ATL,0
2013,1,5,UA,EWR,MTJ,0
2013,1,5,UA,EWR,DEN,0
2013,1,5,US,LGA,CLT,0
2013,1,5,DL,LGA,FLL,0
2013,1,5,B6,JFK,BTV,0
2013,1,5,B6,JFK,MCO,0
2013,1,5,UA,EWR,STT,0
2013,1,5,DL,JFK,STT,0
2013,1,5,MQ,LGA,CLT,0
2013,1,5,B6,JFK,RDU,0
2013,1,5,UA,EWR,ORD,0
2013,1,5,B6,JFK,BOS,0
2013,1,5,AA,LGA,DFW,1
2013,1,5,9E,JFK,ROC,0
2013,1,5,B6,LGA,FLL,0
2013,1,5,VX,JFK,LAS,0
2013,1,5,EV,EWR,DCA,0
2013,1,5,B6,JFK,PBI,0
2013,1,5,WN,EWR,DEN,0
2013,1,5,UA,LGA,ORD,0
2013,1,5,B6,EWR,SJU,0
2013,1,5,WN,LGA,MDW,0
2013,1,5,UA,EWR,CLE,0
2013,1,5,AA,LGA,MIA,0
2013,1,5,AA,EWR,DFW,1
2013,1,5,UA,EWR,LAX,1
2013,1,5,AA,LGA,ORD,0
2013,1,5,B6,JFK,LAX,0
2013,1,5,B6,JFK,BUF,0
2013,1,5,B6,LGA,PBI,0
2013,1,5,DL,LGA,MCO,0
2013,1,5,DL,LGA,MSP,1
2013,1,5,B6,JFK,FLL,1
2013,1,5,DL,LGA,ATL,0
2013,1,5,B6,EWR,FLL,0
2013,1,5,US,EWR,PHX,0
2013,1,5,MQ,LGA,BNA,0
2013,1,5,EV,LGA,IAD,0
2013,1,5,UA,EWR,MIA,0
2013,1,5,UA,EWR,EGE,0
2013,1,5,EV,EWR,BNA,0
2013,1,5,EV,JFK,IAD,0
2013,1,5,US,JFK,PHX,0
2013,1,5,DL,LGA,MIA,0
2013,1,5,US,JFK,CLT,0
2013,1,5,AA,JFK,SJU,1
2013,1,5,DL,LGA,MSY,0
2013,1,5,DL,LGA,SRQ,0
2013,1,5,US,EWR,CLT,0
2013,1,5,UA,LGA,IAH,0
2013,1,5,FL,LGA,ATL,0
2013,1,5,B6,JFK,BOS,0
2013,1,5,EV,EWR,IAD,0
2013,1,5,9E,JFK,PHL,1
2013,1,5,AA,LGA,DFW,1
2013,1,5,MQ,LGA,RDU,0
2013,1,5,AA,JFK,MIA,0
2013,1,5,B6,JFK,PWM,1
2013,1,5,AA,JFK,LAX,0
2013,1,5,B6,EWR,PBI,0
2013,1,5,B6,JFK,MCO,0
2013,1,5,DL,LGA,TPA,0
2013,1,5,EV,EWR,BUF,0
2013,1,5,UA,EWR,IAH,1
2013,1,5,B6,LGA,FLL,0
2013,1,5,DL,LGA,EYW,1
2013,1,5,EV,EWR,RDU,0
2013,1,5,UA,EWR,FLL,0
2013,1,5,MQ,JFK,DCA,0
2013,1,5,UA,JFK,SFO,0
2013,1,5,VX,JFK,PSP,0
2013,1,5,B6,JFK,BTV,0
2013,1,5,DL,LGA,ATL,0
2013,1,5,UA,EWR,RSW,0
2013,1,5,AA,LGA,MIA,0
2013,1,5,AA,LGA,ORD,0
2013,1,5,AA,JFK,SFO,1
2013,1,5,DL,JFK,MCO,0
2013,1,5,UA,EWR,SEA,1
2013,1,5,US,LGA,CLT,0
2013,1,5,WN,LGA,BWI,0
2013,1,5,UA,JFK,LAX,0
2013,1,5,UA,EWR,DEN,0
2013,1,5,B6,JFK,FLL,0
2013,1,5,WN,EWR,STL,0
2013,1,5,DL,LGA,MSP,0
2013,1,5,DL,LGA,FLL,0
2013,1,5,AA,EWR,MIA,0
2013,1,5,MQ,LGA,CLE,0
2013,1,5,DL,LGA,MIA,0
2013,1,5,DL,LGA,DTW,1
2013,1,5,DL,LGA,PBI,0
2013,1,5,MQ,LGA,MSP,0
2013,1,5,EV,EWR,BTV,0
2013,1,5,UA,EWR,SFO,1
2013,1,5,UA,EWR,MCO,0
2013,1,5,VX,JFK,LAX,0
2013,1,5,WN,LGA,DEN,0
2013,1,5,UA,EWR,TPA,0
2013,1,5,FL,LGA,CAK,0
2013,1,5,EV,EWR,JAX,0
2013,1,5,DL,JFK,LAX,0
2013,1,5,MQ,LGA,BNA,0
2013,1,5,UA,EWR,SJU,1
2013,1,5,US,JFK,CLT,0
2013,1,5,EV,EWR,PHL,0
2013,1,5,B6,EWR,MCO,0
2013,1,5,WN,EWR,BWI,0
2013,1,5,US,LGA,DCA,0
2013,1,5,MQ,JFK,DCA,0
2013,1,5,MQ,LGA,RDU,0
2013,1,5,UA,EWR,IAH,1
2013,1,5,B6,JFK,HOU,1
2013,1,5,AA,LGA,DFW,0
2013,1,5,9E,JFK,BOS,1
2013,1,5,AA,LGA,STL,0
